song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,audio_valence
Mais Que Nada,52,159466,0.491,0.66,0.504,2.65e-05,0.15,-13.087,0.0496,88.95299999999999,0.914
El Cantante,58,622520,0.422,0.489,0.679,6.92e-06,0.13,-4.899,0.0326,95.813,0.6579999999999999
Chan Chan,7,257213,0.83,0.507,0.423,0.00916,0.0973,-14.187,0.0332,82.809,0.701
Amigo,41,208866,0.259,0.613,0.489,0.0,0.0696,-13.509,0.0503,145.278,0.898
The Girl From Ipanema - Stereo Version,50,325506,0.888,0.66,0.124,0.0007639999999999,0.111,-19.2,0.0496,129.91899999999998,0.362
Oye Mi Amor,63,263306,0.0102,0.5429999999999999,0.903,0.00585,0.0862,-6.658,0.039,162.241,0.962
Latinoamérica,68,301426,0.59,0.691,0.805,0.0,0.0975,-6.81,0.0947,142.503,0.866
"Soy un Truhán, Soy un Señor",50,183546,0.565,0.5760000000000001,0.698,0.0,0.386,-5.181,0.0321,98.855,0.708
Mediterraneo,60,205226,0.599,0.545,0.59,0.0,0.0916,-7.257000000000001,0.0813,100.835,0.583
Gracias a la Vida,52,278040,0.8109999999999999,0.649,0.144,2.42e-06,0.089,-16.809,0.0522,119.193,0.264
La Cumparsita,42,193800,0.908,0.57,0.301,0.574,0.123,-13.845999999999998,0.0518,118.337,0.431
Paloma negra,50,195533,0.853,0.39,0.263,0.0,0.2189999999999999,-6.851,0.0394,80.332,0.446
El Rey,40,128386,0.386,0.337,0.55,0.0,0.298,-5.814,0.0502,183.117,0.851
Feliz Navidad,57,182226,0.5479999999999999,0.514,0.83,0.0,0.321,-8.666,0.0391,148.806,0.964
All Along the Watchtower,78,240800,0.00255,0.4379999999999999,0.805,5.69e-05,0.0842,-6.237,0.0624,113.253,0.564
My Generation - Stereo Version,69,198706,0.3279999999999999,0.397,0.785,0.00495,0.0621,-9.168,0.0545,96.333,0.6459999999999999
(I Can't Get No) Satisfaction,48,222746,0.0003799999999999,0.735,0.82,0.0572,0.0983,-8.554,0.0494,135.586,0.8590000000000001
"Hello, I Love You",63,133200,0.0289999999999999,0.597,0.5539999999999999,0.0,0.0766,-14.144,0.0425,117.835,0.963
Whole Lotta Love,77,333893,0.0484,0.412,0.902,0.131,0.405,-11.6,0.405,89.74,0.422
Hey Jude - Remastered 2015,77,425653,0.0112,0.386,0.607,1.3800000000000002e-05,0.088,-7.7,0.0261,147.207,0.532
White Room,71,303200,0.23,0.547,0.58,0.00877,0.0569,-13.415,0.0293,109.827,0.505
You Really Got Me - Mono Mix,71,134253,0.493,0.573,0.939,0.0,0.0994,-6.441,0.0808,137.382,0.963
Surfin' U.S.A. - Remastered,70,149373,0.6609999999999999,0.55,0.8540000000000001,0.0,0.1119999999999999,-5.968,0.036,159.231,0.965
"Oh, Pretty Woman",71,178933,0.715,0.619,0.603,0.0,0.0721,-9.481,0.0342,127.432,0.958
Back In The U.S.S.R. - 2018 Mix,61,163466,0.0010199999999999,0.51,0.893,5.85e-05,0.201,-9.267,0.0342,142.657,0.934
For What It's Worth,75,153693,0.406,0.653,0.519,0.0209,0.1009999999999999,-10.164,0.0497,98.883,0.8220000000000001
Fortunate Son,81,140773,0.201,0.64,0.6629999999999999,0.00806,0.152,-7.516,0.0374,132.77,0.6629999999999999
Born To Be Wild - Single Version,67,212893,0.273,0.439,0.737,0.28,0.228,-12.054,0.115,145.942,0.5329999999999999
House Of The Rising Sun,70,271280,0.000385,0.295,0.584,0.218,0.0996,-6.696000000000001,0.0345,117.2,0.228
Louie Louie,68,165381,0.102,0.623,0.7090000000000001,0.0,0.0967,-9.818,0.0636,122.394,0.948
I Heard It Through The Grapevine - Single Version (Mono),61,193493,0.255,0.735,0.52,0.0,0.106,-6.18,0.0371,118.441,0.688
Crimson And Clover - Single Version,56,208666,0.255,0.412,0.59,0.0325,0.177,-12.277,0.0701,85.824,0.653
Evil Ways,59,238266,0.22,0.7040000000000001,0.528,0.35,0.14,-13.382,0.0358,117.472,0.73
Purple Haze,71,170813,0.0087599999999999,0.5329999999999999,0.905,0.578,0.0698,-5.27,0.0754,108.9,0.486
California Dreamin' - Single Version,73,162373,0.352,0.552,0.616,0.0,0.0501,-9.785,0.0346,112.442,0.667
Like a Rolling Stone,72,369600,0.7290000000000001,0.483,0.721,0.0,0.1889999999999999,-6.836,0.032,95.261,0.562
Suite: Judy Blue Eyes - Remastered,64,444053,0.469,0.451,0.364,0.0,0.1969999999999999,-13.126,0.0436,154.20600000000002,0.298
Turn! Turn! Turn! (To Everything There Is a Season),65,229360,0.135,0.452,0.818,2.72e-05,0.052,-8.124,0.0439,124.474,0.755
I Saw Her Standing There - Remastered 2009,68,173946,0.27,0.491,0.8009999999999999,0.0,0.0665,-9.835,0.0361,160.109,0.971
Light My Fire,71,429760,0.369,0.413,0.725,2.1600000000000003e-05,0.0905,-5.787000000000001,0.0324,124.618,0.44
Pinball Wizard,69,180943,0.0192,0.537,0.716,0.0,0.245,-8.766,0.038,122.873,0.452
The Sounds of Silence,54,184880,0.165,0.436,0.375,0.0,0.294,-13.856,0.0284,107.386,0.49
Green Onions,66,176333,0.767,0.816,0.514,0.949,0.0899,-8.741,0.0339,136.83700000000002,0.912
Sweet Caroline - Single Version,58,201800,0.505,0.556,0.161,4.36e-05,0.28,-13.944,0.0297,126.534,0.588
Good Lovin' - Single Version,52,150906,0.00206,0.252,0.507,0.00057,0.325,-13.337,0.0442,196.49400000000003,0.816
The Twist,60,153760,0.2019999999999999,0.5329999999999999,0.638,0.0,0.0729,-7.13,0.0341,156.66299999999998,0.937
Sunshine Of Your Love,72,250000,0.475,0.684,0.481,6.57e-05,0.118,-12.59,0.0384,115.078,0.784
Hit the Road Jack,13,120173,0.7140000000000001,0.599,0.7040000000000001,0.0,0.521,-8.566,0.243,173.043,0.95
Proud Mary,30,187213,0.13,0.6990000000000001,0.6409999999999999,0.000218,0.0601,-7.564,0.0289,120.745,0.728
Dazed And Confused,63,386373,0.044,0.271,0.5529999999999999,0.0096,0.0999,-9.526,0.0472,86.762,0.433
Summertime Blues,37,226906,0.462,0.456,0.514,0.00037,0.268,-9.733,0.053,138.377,0.657
I Want To Hold Your Hand - Remastered 2015,74,145746,0.386,0.49,0.715,0.0,0.311,-5.549,0.0476,130.726,0.866
Runaround Sue,64,171600,0.451,0.364,0.607,0.0,0.251,-9.791,0.125,79.987,0.598
All Day and All of the Night - 2014 Remastered Version,38,142480,0.498,0.551,0.954,0.0,0.0884,-2.844,0.0814,136.862,0.685
River Deep - Mountain High,51,214880,0.792,0.36,0.757,0.0125,0.147,-6.832000000000001,0.0405,83.865,0.341
Summer in the City - Remastered,63,160306,0.0592,0.423,0.6809999999999999,0.000177,0.0889,-9.756,0.0397,110.461,0.5589999999999999
Jumpin' Jack Flash - Mono / Remastered,21,219466,0.047,0.6,0.897,0.727,0.0672,-7.275,0.0477,137.375,0.6759999999999999
Foxey Lady,62,198773,0.0751,0.507,0.847,0.237,0.372,-5.987,0.0411,98.096,0.5660000000000001
Somebody to Love,69,174840,0.408,0.504,0.578,0.0,0.321,-9.302,0.031,132.411,0.654
Time Has Come Today,53,290933,0.0252,0.528,0.514,0.0894,0.0725,-11.909,0.133,122.872,0.44
Heart Full of Soul,63,147893,0.2289999999999999,0.494,0.6659999999999999,5.69e-05,0.0469,-9.743,0.0351,140.832,0.6990000000000001
Do You Believe in Magic?,66,125826,0.218,0.552,0.742,0.0,0.3389999999999999,-7.962999999999999,0.0454,138.591,0.7509999999999999
"Paint It, Black - Mono",67,204480,0.0103,0.505,0.836,0.0771,0.295,-7.383999999999999,0.1009999999999999,159.66899999999998,0.764
Good Vibrations - Remastered,70,219026,0.326,0.396,0.473,0.000124,0.109,-7.67,0.0345,133.44899999999998,0.385
Psychotic Reaction,55,185523,0.000242,0.346,0.75,0.0119,0.271,-6.619,0.103,165.03599999999997,0.667
Yesterday - Remastered 2009,74,125666,0.879,0.332,0.179,0.0,0.0886,-11.83,0.0326,96.529,0.315
Nights In White Satin - Single Version / Mono Mix,66,269106,0.465,0.195,0.483,0.497,0.0686,-4.9910000000000005,0.03,84.71,0.173
Space Oddity - 2015 Remastered Version,72,318813,0.0748,0.299,0.4429999999999999,0.000138,0.177,-12.621,0.0346,139.539,0.434
Magic Carpet Ride,68,271573,0.142,0.64,0.6509999999999999,0.28,0.0341,-14.981,0.0517,111.676,0.8009999999999999
Needles and Pins - Mono,58,131360,0.0546,0.565,0.953,2.95e-05,0.0637,-6.504,0.0393,124.287,0.887
The Weight - Remastered,55,278626,0.225,0.63,0.519,4.3e-06,0.0974,-10.997,0.0528,143.942,0.502
Bring It On Home to Me,71,162533,0.778,0.523,0.402,0.0,0.432,-8.232999999999999,0.0305,70.863,0.675
Bad Moon Rising,71,141600,0.0543,0.6409999999999999,0.774,1.05e-05,0.0473,-5.916,0.0278,89.787,0.942
Crying,59,166466,0.758,0.35,0.293,8.21e-06,0.104,-9.502,0.0258,96.685,0.162
Revolution - Remastered,67,205293,0.0734,0.407,0.8340000000000001,0.00021,0.241,-9.224,0.208,121.38,0.71
Shop Around,54,170760,0.8,0.5579999999999999,0.6859999999999999,0.0,0.815,-4.495,0.0289,132.075,0.8859999999999999
I Fought The Law,57,138360,0.105,0.593,0.804,2.22e-06,0.047,-5.497000000000001,0.0319,148.959,0.962
The Times They Are A-Changin',70,192053,0.887,0.389,0.396,0.0,0.0828,-7.999,0.0332,171.86,0.585
Honky Tonk Women,57,179386,0.381,0.562,0.768,0.03,0.168,-6.613,0.0606,119.544,0.966
The End - Remastered,49,710826,0.285,0.351,0.228,0.00116,0.123,-17.271,0.0307,104.551,0.0329
She Loves You - Mono / Remastered,67,140920,0.26,0.377,0.916,0.0,0.074,-3.199,0.0481,75.533,0.912
Heartbreaker,64,254133,0.0746,0.4029999999999999,0.7090000000000001,0.494,0.132,-9.366,0.0885,97.161,0.654
Brown Eyed Girl,80,183306,0.182,0.491,0.583,0.0,0.407,-10.964,0.0376,150.572,0.907
Gimme Shelter,75,270773,0.447,0.634,0.63,0.039,0.17,-8.277000000000001,0.031,118.628,0.489
Touch Me,63,190253,0.405,0.425,0.903,0.0128,0.1169999999999999,-4.801,0.0732,108.748,0.769
Surf City - Remastered 1990 / Stereo Remix,47,163026,0.595,0.469,0.647,1.65e-06,0.3389999999999999,-13.913,0.0315,147.878,0.942
White Rabbit,70,150640,0.486,0.551,0.293,0.000273,0.0864,-12.503,0.0272,106.798,0.322
Green River,60,154120,0.0356,0.7040000000000001,0.773,0.00498,0.0819999999999999,-9.621,0.0279,141.655,0.972
I Get Around (Mono) - Mono,66,134386,0.36,0.39,0.625,0.0,0.0663,-7.813,0.0537,144.338,0.514
Mr. Tambourine Man,61,149466,0.513,0.456,0.47,3.76e-05,0.444,-9.564,0.0294,120.336,0.639
With A Little Help From My Friends - Remastered 2009,67,164106,0.365,0.705,0.515,0.0,0.389,-9.343,0.0337,112.035,0.8029999999999999
Hush - 2014 Remastered Version,38,252040,0.0176,0.585,0.6759999999999999,0.732,0.129,-11.267,0.0471,109.309,0.474
For Your Love,53,149733,0.387,0.3379999999999999,0.6679999999999999,1.59e-05,0.111,-8.641,0.0421,127.097,0.561
Street Fighting Man,58,194733,0.0154,0.57,0.754,0.0133,0.184,-9.948,0.031,127.957,0.708
Blowin' In the Wind,68,165426,0.914,0.38,0.0993,2.32e-05,0.0605,-20.567,0.0509,174.87400000000002,0.44
In My Room - Remastered,50,134133,0.184,0.341,0.416,6.28e-05,0.0917,-9.574,0.0265,102.886,0.499
I'm A Man,14,176160,0.038,0.55,0.929,0.0,0.135,-5.765,0.0815,129.011,0.643
Gloria - Stereo Version,52,156106,0.528,0.6459999999999999,0.813,0.0078599999999999,0.178,-6.733,0.0434,129.378,0.711
Itchycoo Park,49,172746,0.395,0.601,0.596,2.34e-06,0.451,-8.029,0.0734,128.168,0.503
Wild Thing,54,158250,0.721,0.421,0.664,0.00244,0.0851,-10.657,0.0665,201.583,0.574
Care Of Cell 44,52,235826,0.265,0.421,0.58,0.0136,0.0973,-7.011,0.0285,129.959,0.4029999999999999
See Emily Play - 2016 Remastered Version,33,174573,0.211,0.4379999999999999,0.754,0.0,0.124,-7.035,0.0381,123.744,0.435
Alone Again Or - 2015 Remastered Version,58,197274,0.664,0.318,0.303,0.000223,0.113,-15.572,0.0302,174.25400000000002,0.226
Psychotic Reaction - Rarities Version,8,189848,0.000288,0.355,0.7609999999999999,0.0141,0.1889999999999999,-6.309,0.0978,165.209,0.685
Slip Inside This House - Stereo LP Version,43,482278,0.1009999999999999,0.555,0.6940000000000001,0.0,0.123,-8.453,0.0426,127.423,0.602
I Had Too Much To Dream (Last Night),49,178266,0.354,0.341,0.7140000000000001,0.0,0.31,-7.997999999999999,0.0404,147.60399999999998,0.412
96 Tears,30,177426,0.0586,0.68,0.507,6.49e-06,0.0754,-5.928999999999999,0.0336,123.47,0.8540000000000001
Have Love Will Travel,55,160400,0.727,0.506,0.948,0.0,0.0904,-5.626,0.105,130.195,0.934
Kick out the Jams,40,181760,0.0565,0.3289999999999999,0.8059999999999999,0.21,0.355,-11.925,0.0596,142.625,0.619
I Hate You,42,213706,0.441,0.65,0.7979999999999999,0.0007059999999999,0.1369999999999999,-8.126,0.0541,110.646,0.4639999999999999
I Wanna Be Your Dog,62,188560,0.0229,0.527,0.871,0.155,0.419,-8.708,0.0354,120.722,0.107
I'm Waiting For The Man - Album Version (Stereo),16,279520,0.025,0.682,0.621,0.852,0.153,-9.653,0.0451,125.91,0.861
Eight Miles High,56,214640,0.21,0.364,0.768,0.136,0.503,-10.492,0.0757,130.602,0.37
Wipe Out,42,166092,0.111,0.46,0.955,0.54,0.952,-6.684,0.0487,160.07299999999998,0.726
More Than Words,69,334106,0.4679999999999999,0.615,0.129,0.0,0.114,-14.892,0.0286,91.769,0.249
Free Fallin',73,256000,0.2189999999999999,0.63,0.449,0.0,0.0622,-13.243,0.0252,84.37799999999999,0.623
Landslide,77,199493,0.883,0.414,0.161,0.000223,0.1169999999999999,-22.32,0.0318,159.375,0.423
Lean on Me,69,258834,0.782,0.619,0.22,1.19e-05,0.124,-13.843,0.0667,75.16,0.423
Hotel California - Remastered,83,391376,0.0057399999999999,0.579,0.508,0.000494,0.0575,-9.484,0.027,147.125,0.609
Fast Car,79,296800,0.313,0.711,0.292,0.0,0.131,-15.523,0.037,103.951,0.1939999999999999
You're So Vain,74,258411,0.157,0.659,0.6779999999999999,6.69e-06,0.0784,-8.18,0.0313,106.186,0.647
Dust in the Wind,76,206266,0.367,0.475,0.322,0.00056,0.11,-10.687,0.0283,93.503,0.387
Ooh La La,64,214080,0.579,0.601,0.574,1.14e-05,0.216,-8.166,0.03,147.964,0.8
You've Got A Friend,53,268706,0.6809999999999999,0.695,0.282,0.0267,0.0767,-15.359000000000002,0.0295,91.681,0.445
Redemption Song,71,233560,0.578,0.684,0.248,0.0,0.0643,-10.505,0.0435,116.002,0.621
Crazy Love,54,155453,0.841,0.575,0.188,4.3700000000000005e-05,0.228,-18.758,0.0959,77.464,0.3339999999999999
I'm on Fire,72,155880,0.589,0.62,0.446,0.0299,0.0727,-14.451,0.0347,88.59100000000001,0.868
Heart Of Gold,70,187013,0.1889999999999999,0.541,0.4589999999999999,0.0274,0.099,-10.433,0.0297,171.165,0.8029999999999999
Wildflowers - Remastered,13,216573,0.762,0.609,0.368,6.28e-06,0.335,-13.338,0.0294,90.373,0.618
"Rocket Man (I Think It's Going To Be A Long, Long Time)",80,281613,0.386,0.602,0.522,1.44e-05,0.0941,-9.031,0.0285,136.637,0.36
In The Air Tonight - 2015 Remastered,77,336453,0.551,0.446,0.239,4.1e-06,0.0697,-13.945,0.0316,189.507,0.298
Wicked Game - Remastered,65,286880,0.743,0.664,0.5529999999999999,0.00978,0.0838,-7.723,0.0264,112.52,0.287
Hallelujah,64,277160,0.715,0.28,0.344,0.00642,0.133,-12.577,0.0293,171.143,0.2319999999999999
My Sweet Lord,78,281226,0.0794,0.5379999999999999,0.7040000000000001,0.0,0.0867,-8.904,0.0332,120.963,0.583
A Horse with No Name,77,252239,0.6859999999999999,0.654,0.506,0.0155,0.155,-17.18,0.0535,123.179,0.831
Jolene,76,161533,0.5660000000000001,0.674,0.537,0.0,0.131,-10.970999999999998,0.0363,110.578,0.809
Let It Be - Remastered 2009,78,243026,0.631,0.4429999999999999,0.4029999999999999,0.0,0.111,-8.339,0.0322,143.46200000000002,0.41
Maggie May,34,350266,0.5589999999999999,0.605,0.574,0.113,0.0684,-10.536,0.0377,129.44899999999998,0.5429999999999999
Me and Julio Down by the Schoolyard,71,164813,0.237,0.626,0.816,1.8e-06,0.104,-10.593,0.13,105.33,0.7979999999999999
Where You Lead,62,200146,0.763,0.784,0.4589999999999999,1.28e-06,0.0684,-10.446,0.0304,106.957,0.931
Me and Bobby McGee,69,271333,0.302,0.4529999999999999,0.4639999999999999,5.96e-05,0.152,-10.96,0.0431,93.19,0.6579999999999999
If You Could Read My Mind,60,229560,0.68,0.603,0.252,6.96e-05,0.147,-12.402,0.0337,122.631,0.179
Pink Moon,64,123173,0.851,0.456,0.26,0.166,0.142,-15.435,0.0548,82.321,0.491
Walkin' Back to Georgia,59,170759,0.621,0.6609999999999999,0.518,1.7800000000000002e-05,0.0953,-10.061,0.0319,127.266,0.7759999999999999
Going To California,55,212160,0.943,0.503,0.265,0.045,0.0867,-15.913,0.0333,78.044,0.522
"My My, Hey Hey (Out of the Blue)",67,227705,0.856,0.502,0.4,0.000375,0.3329999999999999,-13.697,0.0294,127.182,0.435
I Walk the Line,71,176533,0.877,0.713,0.258,0.00606,0.0967,-14.59,0.0384,98.805,0.56
Across The Universe - Remastered 2009,66,228133,0.361,0.257,0.412,8.68e-05,0.0702,-11.788,0.0287,152.126,0.858
Wild World,75,200160,0.354,0.483,0.503,0.0002839999999999,0.1159999999999999,-9.396,0.0341,151.862,0.598
California,62,230226,0.905,0.4639999999999999,0.3279999999999999,0.0,0.135,-9.005,0.0407,70.859,0.784
"Dreams (Sessions, Roughs & Outtakes) - 2004 Remastered Edition",49,261546,0.405,0.872,0.316,0.0126,0.0849,-14.415,0.0436,119.528,0.57
Tangled up in Blue,63,341626,0.414,0.421,0.6609999999999999,1.16e-06,0.0962,-13.126,0.0433,100.965,0.5539999999999999
Imagine - Remastered 2010,77,187866,0.907,0.547,0.257,0.183,0.0935,-12.358,0.0252,75.752,0.1689999999999999
Maybe I’m Amazed - Remastered 2011,65,229826,0.387,0.471,0.494,0.0944,0.617,-10.407,0.0312,79.255,0.373
Tom's Diner,46,129106,0.589,0.7120000000000001,0.1669999999999999,0.0,0.157,-22.047,0.8909999999999999,96.637,0.376
Easy,58,260893,0.233,0.575,0.432,0.00135,0.0743,-13.642,0.0314,132.145,0.348
Up Where We Belong,62,233240,0.597,0.573,0.429,8.18e-05,0.0839,-8.68,0.0294,139.097,0.361
Life On Mars? - 2015 Remastered Version,71,235986,0.639,0.442,0.384,7.7e-05,0.0539,-14.635,0.0414,123.281,0.216
Personal Jesus - Acoustic Version,45,207866,0.918,0.667,0.266,0.284,0.136,-16.339000000000002,0.0362,138.178,0.349
Wuthering Heights,66,269066,0.366,0.481,0.392,0.0452,0.124,-11.380999999999998,0.0312,124.572,0.52
Stuck In The Middle With You - Remastered,63,201334,0.119,0.8370000000000001,0.496,0.357,0.115,-11.821,0.0402,125.017,0.964
Just The Two Of Us (feat. Bill Withers),65,237106,0.5760000000000001,0.8029999999999999,0.488,0.0609,0.0763,-9.303,0.0803,95.771,0.624
(You Make Me Feel Like) A Natural Woman,62,229066,0.953,0.624,0.158,0.00135,0.1119999999999999,-13.059,0.0289,85.492,0.303
Cecilia,68,174826,0.357,0.755,0.8759999999999999,5.17e-06,0.22,-8.867,0.0362,102.762,0.954
Our House,67,179760,0.8959999999999999,0.593,0.205,5.4600000000000006e-05,0.119,-14.601,0.0479,140.279,0.377
And It Stoned Me,50,272160,0.35,0.593,0.4679999999999999,3.52e-05,0.0919,-11.165,0.0285,75.798,0.597
Famous Blue Raincoat,58,310773,0.948,0.474,0.0404,0.000263,0.111,-22.208,0.0387,119.415,0.18
All Things Must Pass,59,226866,0.494,0.508,0.56,0.00611,0.106,-8.244,0.0304,122.514,0.386
Stand By Me - Remastered,63,211666,0.29,0.632,0.556,0.0215,0.0779,-10.138,0.0288,104.996,0.633
"Baby, I Love Your Way",50,309760,0.614,0.7490000000000001,0.246,0.000138,0.0967,-12.847,0.0383,132.153,0.308
Solsbury Hill,21,262600,0.3779999999999999,0.6779999999999999,0.622,0.000953,0.363,-8.875,0.0301,102.229,0.471
Boulder To Birmingham - Remastered,48,213026,0.78,0.476,0.318,2e-06,0.104,-10.953,0.0304,126.495,0.311
Something On Your Mind,53,203333,0.55,0.41,0.598,0.00274,0.092,-8.515,0.0405,76.445,0.262
You're The Inspiration - 2006 Remastered Version,72,229240,0.368,0.583,0.602,0.0,0.22,-6.364,0.0274,74.008,0.3879999999999999
Ripple,44,250333,0.345,0.6,0.363,0.000333,0.25,-15.469,0.037,125.761,0.75
You Are So Beautiful,53,159640,0.83,0.387,0.1939999999999999,0.00145,0.131,-10.829,0.031,121.7,0.0862
Blue Bayou,63,239399,0.7390000000000001,0.732,0.161,0.000379,0.105,-12.817,0.0306,95.21,0.5
Bohemian Rhapsody - Remastered 2011,59,354320,0.288,0.392,0.402,0.0,0.243,-9.961,0.0536,143.88299999999998,0.228
Stairway To Heaven,80,482830,0.58,0.3379999999999999,0.34,0.0032,0.1159999999999999,-12.049,0.0339,82.43299999999999,0.1969999999999999
Hotel California - Remastered,83,391376,0.0057399999999999,0.579,0.508,0.000494,0.0575,-9.484,0.027,147.125,0.609
London Calling - Remastered,71,200480,0.123,0.6509999999999999,0.8009999999999999,0.0,0.0825,-7.34,0.0513,133.763,0.7759999999999999
Riders On The Storm,74,434720,0.25,0.5489999999999999,0.722,0.0138,0.11,-11.729,0.0283,103.885,0.716
Rock And Roll All Nite,74,168826,0.0551,0.657,0.932,0.0,0.047,-5.819,0.0992,144.751,0.888
Who Are You,63,381626,0.299,0.653,0.631,0.00265,0.0627,-11.334,0.0461,156.32,0.516
Changes - 2015 Remastered Version,65,217746,0.505,0.547,0.308,0.0,0.109,-11.75,0.0377,114.719,0.41
Who'll Stop The Rain,66,147493,0.0424,0.598,0.797,0.000407,0.0717,-6.792999999999999,0.0332,123.566,0.622
Me and Bobby McGee,69,271333,0.302,0.4529999999999999,0.4639999999999999,5.96e-05,0.152,-10.96,0.0431,93.19,0.6579999999999999
Wild Horses,68,341773,0.669,0.371,0.4039999999999999,0.0045299999999999,0.0805,-6.452000000000001,0.0255,74.38600000000001,0.153
Imagine - Remastered 2010,77,187866,0.907,0.547,0.257,0.183,0.0935,-12.358,0.0252,75.752,0.1689999999999999
Let It Be - Remastered 2009,78,243026,0.631,0.4429999999999999,0.4029999999999999,0.0,0.111,-8.339,0.0322,143.46200000000002,0.41
Dream On,79,266960,0.3879999999999999,0.307,0.433,9.08e-05,0.332,-10.057,0.0289999999999999,160.9,0.2239999999999999
Roxanne - Remastered 2003,68,191946,0.026,0.608,0.746,2.39e-06,0.043,-8.851,0.354,134.03,0.745
Highway to Hell,83,208400,0.0591,0.573,0.913,0.00173,0.156,-4.793,0.132,115.715,0.422
Bang a Gong (Get It On) - Remastered Version,62,267000,0.157,0.7290000000000001,0.818,0.285,0.195,-9.992,0.0732,125.811,0.907
Smoke On the Water,63,342173,0.0983,0.632,0.586,0.581,0.0535,-11.333,0.0284,114.243,0.89
Black Magic Woman,64,196466,0.6759999999999999,0.489,0.349,0.0789,0.0866,-14.295,0.0323,124.348,0.622
Message In A Bottle - Remastered 2003,67,290280,0.0338,0.5820000000000001,0.81,1.6800000000000002e-05,0.2019999999999999,-7.024,0.0396,151.006,0.875
Free Bird,71,547106,0.0765,0.252,0.8440000000000001,0.00018,0.084,-8.121,0.0572,118.158,0.351
Cocaine,69,221640,0.0607,0.6990000000000001,0.502,0.0337,0.317,-12.526,0.0278,105.266,0.6759999999999999
Lola - Coca Cola Version,67,241040,0.5820000000000001,0.474,0.917,0.231,0.201,-4.19,0.0395,152.113,0.902
Black Dog,72,295386,0.396,0.437,0.8640000000000001,0.0314,0.242,-7.842,0.0904,81.39399999999999,0.7490000000000001
Blitzkrieg Bop - 2016 Remastered Version,70,134466,0.000269,0.385,0.7829999999999999,0.47,0.108,-2.533,0.233,176.701,0.902
I Want You to Want Me,66,191226,0.78,0.8059999999999999,0.462,0.0134,0.15,-12.778,0.0298,92.726,0.736
Black Diamond,52,313466,0.0889,0.321,0.627,0.00878,0.0699,-9.509,0.0542,132.855,0.141
Blinded By The Light,63,428133,0.291,0.456,0.696,0.000207,0.0853,-10.0,0.0653,142.156,0.508
American Girl,72,214733,0.4479999999999999,0.55,0.8240000000000001,0.000127,0.366,-5.988,0.0334,114.512,0.777
Brain Damage,67,226666,0.0726,0.322,0.265,0.34,0.366,-13.398,0.0302,133.577,0.207
Comfortably Numb,75,382296,0.15,0.472,0.366,0.308,0.0837,-12.595,0.0286,127.167,0.171
